"","ENSEMBL","annotation","count"
"18746","ENSG00000171388","3' UTR",1
"18747","ENSG00000171401","Distal Intergenic",2
"18748","ENSG00000171401","Promoter (1-2kb)",1
"18749","ENSG00000171403","Promoter (1-2kb)",1
"18750","ENSG00000171405","Distal Intergenic",1
"18751","ENSG00000171408","Intron",13
"18752","ENSG00000171421","Distal Intergenic",2
"18753","ENSG00000171421","Promoter (<=1kb)",2
"18754","ENSG00000171425","Promoter (<=1kb)",1
"18755","ENSG00000171428","Distal Intergenic",4
"18756","ENSG00000171431","Distal Intergenic",1
"18757","ENSG00000171433","3' UTR",1
"18758","ENSG00000171433","Distal Intergenic",3
"18759","ENSG00000171433","Exon",1
"18760","ENSG00000171433","Promoter (2-3kb)",1
"18761","ENSG00000171435","Intron",12
"18762","ENSG00000171435","Promoter (<=1kb)",1
"18763","ENSG00000171444","Intron",7
"18764","ENSG00000171453","Intron",3
"18765","ENSG00000171459","Distal Intergenic",1
"18766","ENSG00000171459","Promoter (1-2kb)",1
"18767","ENSG00000171462","Distal Intergenic",1
"18768","ENSG00000171466","5' UTR",1
"18769","ENSG00000171466","Distal Intergenic",2
"18770","ENSG00000171466","Promoter (<=1kb)",1
"18771","ENSG00000171467","Exon",1
"18772","ENSG00000171467","Promoter (2-3kb)",1
"18773","ENSG00000171475","Intron",1
"18774","ENSG00000171476","Distal Intergenic",3
"18775","ENSG00000171487","Distal Intergenic",1
"18776","ENSG00000171487","Exon",1
"18777","ENSG00000171487","Intron",1
"18778","ENSG00000171487","Promoter (2-3kb)",1
"18779","ENSG00000171489","Distal Intergenic",1
"18780","ENSG00000171490","Distal Intergenic",1
"18781","ENSG00000171490","Exon",1
"18782","ENSG00000171490","Intron",1
"18783","ENSG00000171495","Distal Intergenic",1
"18784","ENSG00000171496","Distal Intergenic",1
"18785","ENSG00000171502","Distal Intergenic",1
"18786","ENSG00000171502","Intron",1
"18787","ENSG00000171505","Distal Intergenic",1
"18788","ENSG00000171509","Distal Intergenic",2
"18789","ENSG00000171509","Intron",3
"18790","ENSG00000171517","3' UTR",1
"18791","ENSG00000171517","Distal Intergenic",3
"18792","ENSG00000171517","Downstream (1-2kb)",1
"18793","ENSG00000171517","Intron",9
"18794","ENSG00000171517","Promoter (2-3kb)",1
"18795","ENSG00000171522","Distal Intergenic",7
"18796","ENSG00000171522","Intron",2
"18797","ENSG00000171522","Promoter (<=1kb)",1
"18798","ENSG00000171530","Distal Intergenic",10
"18799","ENSG00000171530","Intron",3
"18800","ENSG00000171532","Distal Intergenic",10
"18801","ENSG00000171533","Distal Intergenic",4
"18802","ENSG00000171533","Intron",4
"18803","ENSG00000171540","Distal Intergenic",2
"18804","ENSG00000171551","Promoter (<=1kb)",1
"18805","ENSG00000171551","Promoter (1-2kb)",1
"18806","ENSG00000171552","Intron",1
"18807","ENSG00000171561","Distal Intergenic",2
"18808","ENSG00000171587","Distal Intergenic",5
"18809","ENSG00000171587","Intron",6
"18810","ENSG00000171587","Promoter (<=1kb)",2
"18811","ENSG00000171595","Intron",1
"18812","ENSG00000171596","Distal Intergenic",2
"18813","ENSG00000171603","3' UTR",1
"18814","ENSG00000171603","Distal Intergenic",1
"18815","ENSG00000171603","Intron",5
"18816","ENSG00000171604","Distal Intergenic",2
"18817","ENSG00000171604","Intron",1
"18818","ENSG00000171608","Distal Intergenic",3
"18819","ENSG00000171608","Promoter (1-2kb)",1
"18820","ENSG00000171608","Promoter (2-3kb)",1
"18821","ENSG00000171611","Distal Intergenic",2
"18822","ENSG00000171612","Distal Intergenic",3
"18823","ENSG00000171612","Intron",1
"18824","ENSG00000171621","3' UTR",1
"18825","ENSG00000171621","Distal Intergenic",8
"18826","ENSG00000171621","Intron",5
"18827","ENSG00000171621","Promoter (1-2kb)",1
"18828","ENSG00000171634","Distal Intergenic",2
"18829","ENSG00000171634","Exon",1
"18830","ENSG00000171634","Intron",2
"18831","ENSG00000171643","Intron",2
"18832","ENSG00000171649","Promoter (2-3kb)",1
"18833","ENSG00000171657","Intron",2
"18834","ENSG00000171658","Distal Intergenic",3
"18835","ENSG00000171658","Exon",1
"18836","ENSG00000171658","Intron",1
"18837","ENSG00000171658","Promoter (<=1kb)",1
"18838","ENSG00000171671","Intron",1
"18839","ENSG00000171680","Promoter (<=1kb)",1
"18840","ENSG00000171680","Promoter (1-2kb)",1
"18841","ENSG00000171681","Distal Intergenic",4
"18842","ENSG00000171681","Intron",3
"18843","ENSG00000171700","Promoter (2-3kb)",1
"18844","ENSG00000171703","3' UTR",1
"18845","ENSG00000171714","Distal Intergenic",3
"18846","ENSG00000171714","Intron",1
"18847","ENSG00000171723","Intron",11
"18848","ENSG00000171724","Intron",1
"18849","ENSG00000171729","Intron",3
"18850","ENSG00000171735","Intron",24
"18851","ENSG00000171747","3' UTR",1
"18852","ENSG00000171747","Intron",1
"18853","ENSG00000171763","Intron",1
"18854","ENSG00000171766","Distal Intergenic",7
"18855","ENSG00000171777","Promoter (<=1kb)",3
"18856","ENSG00000171786","Distal Intergenic",2
"18857","ENSG00000171790","3' UTR",1
"18858","ENSG00000171790","Intron",4
"18859","ENSG00000171790","Promoter (<=1kb)",1
"18860","ENSG00000171790","Promoter (1-2kb)",2
"18861","ENSG00000171792","Intron",1
"18862","ENSG00000171793","Distal Intergenic",4
"18863","ENSG00000171804","Downstream (<1kb)",1
"18864","ENSG00000171804","Exon",1
"18865","ENSG00000171804","Intron",1
"18866","ENSG00000171812","Distal Intergenic",1
"18867","ENSG00000171815","Distal Intergenic",2
"18868","ENSG00000171817","Intron",1
"18869","ENSG00000171819","Exon",1
"18870","ENSG00000171819","Intron",2
"18871","ENSG00000171824","Promoter (<=1kb)",1
"18872","ENSG00000171824","Promoter (1-2kb)",1
"18873","ENSG00000171840","Distal Intergenic",4
"18874","ENSG00000171840","Intron",2
"18875","ENSG00000171840","Promoter (<=1kb)",1
"18876","ENSG00000171840","Promoter (1-2kb)",1
"18877","ENSG00000171843","Intron",3
"18878","ENSG00000171843","Promoter (<=1kb)",1
"18879","ENSG00000171848","3' UTR",1
"18880","ENSG00000171853","Intron",2
"18881","ENSG00000171855","Distal Intergenic",1
"18882","ENSG00000171862","Distal Intergenic",3
"18883","ENSG00000171862","Intron",4
"18884","ENSG00000171864","Distal Intergenic",1
"18885","ENSG00000171865","Distal Intergenic",3
"18886","ENSG00000171865","Promoter (<=1kb)",1
"18887","ENSG00000171867","Distal Intergenic",12
"18888","ENSG00000171872","5' UTR",1
"18889","ENSG00000171872","Distal Intergenic",1
"18890","ENSG00000171872","Intron",2
"18891","ENSG00000171873","Distal Intergenic",3
"18892","ENSG00000171873","Intron",2
"18893","ENSG00000171873","Promoter (2-3kb)",1
"18894","ENSG00000171877","5' UTR",1
"18895","ENSG00000171877","Intron",5
"18896","ENSG00000171885","Distal Intergenic",2
"18897","ENSG00000171885","Intron",1
"18898","ENSG00000171889","Distal Intergenic",7
"18899","ENSG00000171889","Intron",1
"18900","ENSG00000171889","Promoter (<=1kb)",1
"18901","ENSG00000171903","Intron",1
"18902","ENSG00000171914","5' UTR",1
"18903","ENSG00000171914","Exon",3
"18904","ENSG00000171914","Intron",7
"18905","ENSG00000171914","Promoter (<=1kb)",1
"18906","ENSG00000171914","Promoter (1-2kb)",1
"18907","ENSG00000171916","Distal Intergenic",1
"18908","ENSG00000171916","Promoter (1-2kb)",1
"18909","ENSG00000171928","Distal Intergenic",1
"18910","ENSG00000171928","Intron",2
"18911","ENSG00000171928","Promoter (1-2kb)",1
"18912","ENSG00000171931","Intron",1
"18913","ENSG00000171940","3' UTR",4
"18914","ENSG00000171940","Distal Intergenic",3
"18915","ENSG00000171940","Intron",2
"18916","ENSG00000171942","Promoter (1-2kb)",1
"18917","ENSG00000171943","Intron",1
"18918","ENSG00000171944","Distal Intergenic",1
"18919","ENSG00000171951","Distal Intergenic",7
"18920","ENSG00000171953","3' UTR",2
"18921","ENSG00000171953","Intron",2
"18922","ENSG00000171954","Exon",1
"18923","ENSG00000171954","Intron",1
"18924","ENSG00000171956","Distal Intergenic",28
"18925","ENSG00000171960","Intron",1
"18926","ENSG00000171962","Exon",2
"18927","ENSG00000171970","Promoter (<=1kb)",1
"18928","ENSG00000171984","Distal Intergenic",6
"18929","ENSG00000171984","Intron",7
"18930","ENSG00000171984","Promoter (<=1kb)",1
"18931","ENSG00000171988","Intron",1
"18932","ENSG00000171989","Exon",1
"18933","ENSG00000171989","Intron",5
"18934","ENSG00000171989","Promoter (2-3kb)",1
"18935","ENSG00000171992","Distal Intergenic",2
"18936","ENSG00000171992","Intron",5
"18937","ENSG00000171992","Promoter (2-3kb)",1
"18938","ENSG00000172005","Distal Intergenic",2
"18939","ENSG00000172006","Promoter (<=1kb)",1
"18940","ENSG00000172007","3' UTR",1
"18941","ENSG00000172007","Distal Intergenic",2
"18942","ENSG00000172007","Intron",2
"18943","ENSG00000172007","Promoter (<=1kb)",1
"18944","ENSG00000172007","Promoter (1-2kb)",1
"18945","ENSG00000172009","Promoter (<=1kb)",1
"18946","ENSG00000172014","Distal Intergenic",2
"18947","ENSG00000172014","Exon",1
"18948","ENSG00000172014","Intron",1
"18949","ENSG00000172020","Distal Intergenic",6
"18950","ENSG00000172020","Intron",6
"18951","ENSG00000172031","Distal Intergenic",3
"18952","ENSG00000172031","Intron",1
"18953","ENSG00000172037","Exon",1
"18954","ENSG00000172037","Promoter (<=1kb)",1
"18955","ENSG00000172046","Promoter (<=1kb)",1
"18956","ENSG00000172058","Exon",2
"18957","ENSG00000172058","Intron",6
"18958","ENSG00000172059","3' UTR",2
"18959","ENSG00000172059","Exon",1
"18960","ENSG00000172061","Promoter (<=1kb)",2
"18961","ENSG00000172062","Intron",1
"18962","ENSG00000172071","Distal Intergenic",2
"18963","ENSG00000172071","Intron",1
"18964","ENSG00000172073","Distal Intergenic",2
"18965","ENSG00000172073","Downstream (<1kb)",1
"18966","ENSG00000172073","Exon",1
"18967","ENSG00000172081","Downstream (<1kb)",1
"18968","ENSG00000172086","Intron",1
"18969","ENSG00000172115","Distal Intergenic",5
"18970","ENSG00000172115","Intron",1
"18971","ENSG00000172123","Intron",1
"18972","ENSG00000172137","Distal Intergenic",6
"18973","ENSG00000172137","Intron",2
"18974","ENSG00000172139","5' UTR",1
"18975","ENSG00000172139","Intron",4
"18976","ENSG00000172139","Promoter (<=1kb)",1
"18977","ENSG00000172150","Promoter (2-3kb)",1
"18978","ENSG00000172155","Promoter (<=1kb)",1
"18979","ENSG00000172156","Distal Intergenic",2
"18980","ENSG00000172159","Distal Intergenic",2
"18981","ENSG00000172159","Intron",10
"18982","ENSG00000172159","Promoter (2-3kb)",1
"18983","ENSG00000172164","Distal Intergenic",2
"18984","ENSG00000172164","Intron",11
"18985","ENSG00000172167","Downstream (<1kb)",1
"18986","ENSG00000172167","Intron",1
"18987","ENSG00000172171","Distal Intergenic",1
"18988","ENSG00000172171","Exon",1
"18989","ENSG00000172172","Exon",1
"18990","ENSG00000172172","Intron",6
"18991","ENSG00000172179","Distal Intergenic",2
"18992","ENSG00000172183","Distal Intergenic",3
"18993","ENSG00000172183","Promoter (<=1kb)",1
"18994","ENSG00000172183","Promoter (1-2kb)",1
"18995","ENSG00000172197","Distal Intergenic",2
"18996","ENSG00000172197","Exon",1
"18997","ENSG00000172197","Intron",2
"18998","ENSG00000172197","Promoter (<=1kb)",1
"18999","ENSG00000172201","Distal Intergenic",5
"19000","ENSG00000172201","Exon",1
"19001","ENSG00000172201","Promoter (<=1kb)",1
"19002","ENSG00000172209","Intron",5
"19003","ENSG00000172215","Intron",1
"19004","ENSG00000172215","Promoter (<=1kb)",1
"19005","ENSG00000172216","Distal Intergenic",6
"19006","ENSG00000172236","Distal Intergenic",1
"19007","ENSG00000172238","Distal Intergenic",9
"19008","ENSG00000172238","Intron",19
"19009","ENSG00000172239","Promoter (<=1kb)",1
"19010","ENSG00000172244","Promoter (<=1kb)",1
"19011","ENSG00000172250","Distal Intergenic",1
"19012","ENSG00000172262","Distal Intergenic",2
"19013","ENSG00000172262","Intron",2
"19014","ENSG00000172262","Promoter (<=1kb)",1
"19015","ENSG00000172264","Intron",12
"19016","ENSG00000172270","Distal Intergenic",1
"19017","ENSG00000172270","Promoter (<=1kb)",1
"19018","ENSG00000172273","5' UTR",1
"19019","ENSG00000172273","Intron",1
"19020","ENSG00000172292","Distal Intergenic",1
"19021","ENSG00000172292","Intron",5
"19022","ENSG00000172296","3' UTR",1
"19023","ENSG00000172296","Distal Intergenic",5
"19024","ENSG00000172296","Intron",1
"19025","ENSG00000172301","Distal Intergenic",5
"19026","ENSG00000172301","Intron",1
"19027","ENSG00000172318","Distal Intergenic",10
"19028","ENSG00000172318","Intron",1
"19029","ENSG00000172320","Distal Intergenic",1
"19030","ENSG00000172322","Intron",1
"19031","ENSG00000172324","Distal Intergenic",2
"19032","ENSG00000172331","Distal Intergenic",5
"19033","ENSG00000172331","Intron",1
"19034","ENSG00000172336","Distal Intergenic",1
"19035","ENSG00000172340","Intron",8
"19036","ENSG00000172346","Distal Intergenic",2
"19037","ENSG00000172346","Intron",1
"19038","ENSG00000172346","Promoter (<=1kb)",1
"19039","ENSG00000172348","Intron",1
"19040","ENSG00000172349","Promoter (<=1kb)",1
"19041","ENSG00000172350","Distal Intergenic",1
"19042","ENSG00000172350","Promoter (<=1kb)",1
"19043","ENSG00000172354","Promoter (<=1kb)",1
"19044","ENSG00000172354","Promoter (1-2kb)",1
"19045","ENSG00000172366","Intron",1
"19046","ENSG00000172366","Promoter (1-2kb)",1
"19047","ENSG00000172367","Promoter (<=1kb)",2
"19048","ENSG00000172377","Intron",1
"19049","ENSG00000172379","Intron",5
"19050","ENSG00000172379","Promoter (<=1kb)",2
"19051","ENSG00000172380","Intron",4
"19052","ENSG00000172382","Distal Intergenic",1
"19053","ENSG00000172382","Exon",1
"19054","ENSG00000172382","Promoter (<=1kb)",1
"19055","ENSG00000172399","Distal Intergenic",1
"19056","ENSG00000172399","Intron",1
"19057","ENSG00000172403","Intron",1
"19058","ENSG00000172404","Promoter (1-2kb)",1
"19059","ENSG00000172409","Promoter (<=1kb)",1
"19060","ENSG00000172421","Distal Intergenic",2
"19061","ENSG00000172421","Intron",1
"19062","ENSG00000172426","3' UTR",1
"19063","ENSG00000172426","Intron",2
"19064","ENSG00000172428","Downstream (1-2kb)",1
"19065","ENSG00000172428","Intron",1
"19066","ENSG00000172432","Intron",1
"19067","ENSG00000172456","Distal Intergenic",1
"19068","ENSG00000172456","Intron",5
"19069","ENSG00000172456","Promoter (2-3kb)",1
"19070","ENSG00000172457","Intron",1
"19071","ENSG00000172458","Intron",1
"19072","ENSG00000172460","Distal Intergenic",1
"19073","ENSG00000172461","Intron",1
"19074","ENSG00000172465","Distal Intergenic",2
"19075","ENSG00000172466","Promoter (<=1kb)",2
"19076","ENSG00000172469","Distal Intergenic",2
"19077","ENSG00000172476","Distal Intergenic",4
"19078","ENSG00000172476","Intron",1
"19079","ENSG00000172478","Distal Intergenic",4
"19080","ENSG00000172478","Downstream (1-2kb)",1
"19081","ENSG00000172482","Distal Intergenic",1
"19082","ENSG00000172482","Intron",1
"19083","ENSG00000172482","Promoter (1-2kb)",1
"19084","ENSG00000172493","Intron",8
"19085","ENSG00000172497","Intron",3
"19086","ENSG00000172500","Promoter (2-3kb)",1
"19087","ENSG00000172530","Distal Intergenic",7
"19088","ENSG00000172530","Intron",3
"19089","ENSG00000172530","Promoter (<=1kb)",1
"19090","ENSG00000172530","Promoter (1-2kb)",1
"19091","ENSG00000172543","Promoter (<=1kb)",1
"19092","ENSG00000172548","3' UTR",1
"19093","ENSG00000172548","Intron",2
"19094","ENSG00000172551","Distal Intergenic",1
"19095","ENSG00000172554","Distal Intergenic",1
"19096","ENSG00000172568","Intron",1
"19097","ENSG00000172572","Distal Intergenic",7
"19098","ENSG00000172572","Intron",7
"19099","ENSG00000172575","Distal Intergenic",3
"19100","ENSG00000172575","Intron",1
"19101","ENSG00000172578","Distal Intergenic",5
"19102","ENSG00000172578","Intron",3
"19103","ENSG00000172590","Distal Intergenic",1
"19104","ENSG00000172590","Promoter (2-3kb)",1
"19105","ENSG00000172602","Distal Intergenic",3
"19106","ENSG00000172613","Distal Intergenic",1
"19107","ENSG00000172613","Intron",2
"19108","ENSG00000172638","Promoter (1-2kb)",1
"19109","ENSG00000172640","Distal Intergenic",1
"19110","ENSG00000172650","Intron",1
"19111","ENSG00000172661","Distal Intergenic",1
"19112","ENSG00000172661","Intron",2
"19113","ENSG00000172661","Promoter (<=1kb)",1
"19114","ENSG00000172661","Promoter (1-2kb)",1
"19115","ENSG00000172661","Promoter (2-3kb)",1
"19116","ENSG00000172663","Distal Intergenic",1
"19117","ENSG00000172663","Promoter (2-3kb)",1
"19118","ENSG00000172680","Distal Intergenic",1
"19119","ENSG00000172716","Distal Intergenic",1
"19120","ENSG00000172716","Downstream (2-3kb)",1
"19121","ENSG00000172717","Exon",2
"19122","ENSG00000172717","Intron",10
"19123","ENSG00000172728","Distal Intergenic",4
"19124","ENSG00000172728","Intron",4
"19125","ENSG00000172728","Promoter (1-2kb)",1
"19126","ENSG00000172731","Intron",1
"19127","ENSG00000172733","Distal Intergenic",2
"19128","ENSG00000172733","Intron",1
"19129","ENSG00000172738","Intron",5
"19130","ENSG00000172738","Promoter (2-3kb)",1
"19131","ENSG00000172748","Distal Intergenic",2
"19132","ENSG00000172752","Distal Intergenic",1
"19133","ENSG00000172752","Intron",3
"19134","ENSG00000172757","Intron",2
"19135","ENSG00000172757","Promoter (<=1kb)",2
"19136","ENSG00000172765","Exon",1
"19137","ENSG00000172765","Intron",14
"19138","ENSG00000172765","Promoter (<=1kb)",1
"19139","ENSG00000172766","Intron",2
"19140","ENSG00000172772","Distal Intergenic",1
"19141","ENSG00000172775","3' UTR",2
"19142","ENSG00000172775","Intron",2
"19143","ENSG00000172780","3' UTR",1
"19144","ENSG00000172780","Intron",1
"19145","ENSG00000172794","Distal Intergenic",1
"19146","ENSG00000172794","Exon",1
"19147","ENSG00000172794","Intron",2
"19148","ENSG00000172795","Exon",1
"19149","ENSG00000172795","Intron",2
"19150","ENSG00000172803","Distal Intergenic",2
"19151","ENSG00000172803","Intron",1
"19152","ENSG00000172809","Distal Intergenic",10
"19153","ENSG00000172817","Distal Intergenic",3
"19154","ENSG00000172817","Intron",6
"19155","ENSG00000172818","Distal Intergenic",3
"19156","ENSG00000172818","Promoter (<=1kb)",1
