"","ENSEMBL","annotation","count"
"2417","ENSG00000067955","Promoter (1-2kb)",1
"2418","ENSG00000067992","Distal Intergenic",1
"2419","ENSG00000067992","Exon",1
"2420","ENSG00000067992","Intron",4
"2421","ENSG00000067992","Promoter (<=1kb)",1
"2422","ENSG00000068001","Promoter (<=1kb)",1
"2423","ENSG00000068001","Promoter (1-2kb)",1
"2424","ENSG00000068024","Intron",12
"2425","ENSG00000068024","Promoter (<=1kb)",2
"2426","ENSG00000068028","Promoter (<=1kb)",2
"2427","ENSG00000068078","Downstream (1-2kb)",1
"2428","ENSG00000068078","Promoter (<=1kb)",1
"2429","ENSG00000068079","Promoter (<=1kb)",1
"2430","ENSG00000068097","Promoter (<=1kb)",1
"2431","ENSG00000068120","Promoter (<=1kb)",1
"2432","ENSG00000068137","Promoter (<=1kb)",2
"2433","ENSG00000068305","Distal Intergenic",13
"2434","ENSG00000068305","Intron",9
"2435","ENSG00000068305","Promoter (<=1kb)",2
"2436","ENSG00000068305","Promoter (2-3kb)",1
"2437","ENSG00000068308","Intron",1
"2438","ENSG00000068308","Promoter (<=1kb)",1
"2439","ENSG00000068323","Intron",1
"2440","ENSG00000068323","Promoter (<=1kb)",1
"2441","ENSG00000068354","Intron",1
"2442","ENSG00000068354","Promoter (<=1kb)",1
"2443","ENSG00000068354","Promoter (1-2kb)",1
"2444","ENSG00000068366","Distal Intergenic",9
"2445","ENSG00000068366","Intron",5
"2446","ENSG00000068366","Promoter (<=1kb)",1
"2447","ENSG00000068383","Intron",16
"2448","ENSG00000068383","Promoter (<=1kb)",1
"2449","ENSG00000068383","Promoter (2-3kb)",1
"2450","ENSG00000068394","Promoter (<=1kb)",1
"2451","ENSG00000068400","Distal Intergenic",1
"2452","ENSG00000068400","Promoter (<=1kb)",1
"2453","ENSG00000068438","Promoter (<=1kb)",1
"2454","ENSG00000068489","Intron",2
"2455","ENSG00000068615","Distal Intergenic",2
"2456","ENSG00000068615","Intron",2
"2457","ENSG00000068615","Promoter (<=1kb)",1
"2458","ENSG00000068650","Distal Intergenic",3
"2459","ENSG00000068650","Exon",1
"2460","ENSG00000068650","Intron",11
"2461","ENSG00000068650","Promoter (<=1kb)",1
"2462","ENSG00000068654","Exon",2
"2463","ENSG00000068654","Intron",3
"2464","ENSG00000068654","Promoter (<=1kb)",1
"2465","ENSG00000068697","Distal Intergenic",2
"2466","ENSG00000068697","Promoter (<=1kb)",2
"2467","ENSG00000068697","Promoter (2-3kb)",1
"2468","ENSG00000068724","Intron",4
"2469","ENSG00000068724","Promoter (<=1kb)",2
"2470","ENSG00000068724","Promoter (1-2kb)",1
"2471","ENSG00000068745","Distal Intergenic",1
"2472","ENSG00000068745","Promoter (<=1kb)",1
"2473","ENSG00000068781","Distal Intergenic",1
"2474","ENSG00000068781","Intron",1
"2475","ENSG00000068781","Promoter (<=1kb)",1
"2476","ENSG00000068784","Intron",3
"2477","ENSG00000068784","Promoter (<=1kb)",2
"2478","ENSG00000068796","Distal Intergenic",6
"2479","ENSG00000068796","Intron",4
"2480","ENSG00000068796","Promoter (<=1kb)",1
"2481","ENSG00000068796","Promoter (2-3kb)",1
"2482","ENSG00000068831","Promoter (<=1kb)",1
"2483","ENSG00000068878","Distal Intergenic",2
"2484","ENSG00000068878","Intron",1
"2485","ENSG00000068878","Promoter (<=1kb)",2
"2486","ENSG00000068878","Promoter (2-3kb)",2
"2487","ENSG00000068885","Exon",1
"2488","ENSG00000068885","Intron",3
"2489","ENSG00000068885","Promoter (<=1kb)",1
"2490","ENSG00000068903","Promoter (<=1kb)",1
"2491","ENSG00000068971","Promoter (<=1kb)",1
"2492","ENSG00000068985","Distal Intergenic",3
"2493","ENSG00000069011","Intron",1
"2494","ENSG00000069011","Promoter (<=1kb)",1
"2495","ENSG00000069018","Distal Intergenic",7
"2496","ENSG00000069018","Intron",2
"2497","ENSG00000069018","Promoter (<=1kb)",1
"2498","ENSG00000069020","Distal Intergenic",5
"2499","ENSG00000069020","Intron",14
"2500","ENSG00000069020","Promoter (<=1kb)",3
"2501","ENSG00000069122","Distal Intergenic",1
"2502","ENSG00000069188","Distal Intergenic",2
"2503","ENSG00000069188","Intron",6
"2504","ENSG00000069188","Promoter (<=1kb)",2
"2505","ENSG00000069188","Promoter (2-3kb)",1
"2506","ENSG00000069206","Distal Intergenic",4
"2507","ENSG00000069206","Intron",2
"2508","ENSG00000069206","Promoter (1-2kb)",1
"2509","ENSG00000069248","Downstream (1-2kb)",1
"2510","ENSG00000069248","Intron",2
"2511","ENSG00000069248","Promoter (<=1kb)",1
"2512","ENSG00000069275","Promoter (<=1kb)",1
"2513","ENSG00000069275","Promoter (1-2kb)",1
"2514","ENSG00000069329","Downstream (<1kb)",1
"2515","ENSG00000069329","Intron",1
"2516","ENSG00000069329","Promoter (<=1kb)",1
"2517","ENSG00000069345","Distal Intergenic",4
"2518","ENSG00000069345","Intron",1
"2519","ENSG00000069345","Promoter (<=1kb)",1
"2520","ENSG00000069399","Distal Intergenic",2
"2521","ENSG00000069399","Intron",1
"2522","ENSG00000069399","Promoter (<=1kb)",1
"2523","ENSG00000069399","Promoter (1-2kb)",1
"2524","ENSG00000069399","Promoter (2-3kb)",1
"2525","ENSG00000069424","Intron",2
"2526","ENSG00000069424","Promoter (<=1kb)",2
"2527","ENSG00000069424","Promoter (1-2kb)",1
"2528","ENSG00000069424","Promoter (2-3kb)",1
"2529","ENSG00000069431","Distal Intergenic",3
"2530","ENSG00000069431","Intron",1
"2531","ENSG00000069493","Intron",1
"2532","ENSG00000069493","Promoter (<=1kb)",1
"2533","ENSG00000069493","Promoter (1-2kb)",1
"2534","ENSG00000069509","Distal Intergenic",1
"2535","ENSG00000069509","Promoter (<=1kb)",1
"2536","ENSG00000069535","Intron",1
"2537","ENSG00000069535","Promoter (<=1kb)",1
"2538","ENSG00000069667","Distal Intergenic",4
"2539","ENSG00000069667","Exon",1
"2540","ENSG00000069667","Intron",35
"2541","ENSG00000069667","Promoter (<=1kb)",1
"2542","ENSG00000069667","Promoter (2-3kb)",1
"2543","ENSG00000069702","5' UTR",1
"2544","ENSG00000069702","Distal Intergenic",1
"2545","ENSG00000069702","Exon",1
"2546","ENSG00000069702","Intron",15
"2547","ENSG00000069702","Promoter (<=1kb)",1
"2548","ENSG00000069702","Promoter (2-3kb)",1
"2549","ENSG00000069764","3' UTR",1
"2550","ENSG00000069812","Intron",1
"2551","ENSG00000069812","Promoter (<=1kb)",2
"2552","ENSG00000069849","Promoter (<=1kb)",1
"2553","ENSG00000069849","Promoter (1-2kb)",1
"2554","ENSG00000069869","3' UTR",1
"2555","ENSG00000069869","Distal Intergenic",1
"2556","ENSG00000069869","Intron",3
"2557","ENSG00000069869","Promoter (<=1kb)",1
"2558","ENSG00000069943","Promoter (<=1kb)",1
"2559","ENSG00000069956","5' UTR",1
"2560","ENSG00000069956","Distal Intergenic",5
"2561","ENSG00000069956","Intron",1
"2562","ENSG00000069956","Promoter (<=1kb)",1
"2563","ENSG00000069956","Promoter (1-2kb)",1
"2564","ENSG00000069966","Exon",3
"2565","ENSG00000069966","Intron",4
"2566","ENSG00000069966","Promoter (<=1kb)",1
"2567","ENSG00000069974","Intron",8
"2568","ENSG00000069974","Promoter (<=1kb)",1
"2569","ENSG00000069974","Promoter (2-3kb)",1
"2570","ENSG00000069998","Distal Intergenic",1
"2571","ENSG00000070010","Promoter (<=1kb)",2
"2572","ENSG00000070018","Exon",1
"2573","ENSG00000070018","Intron",3
"2574","ENSG00000070018","Promoter (<=1kb)",1
"2575","ENSG00000070019","Distal Intergenic",2
"2576","ENSG00000070019","Intron",3
"2577","ENSG00000070031","Promoter (1-2kb)",1
"2578","ENSG00000070061","Intron",1
"2579","ENSG00000070061","Promoter (<=1kb)",1
"2580","ENSG00000070081","Distal Intergenic",1
"2581","ENSG00000070081","Promoter (<=1kb)",2
"2582","ENSG00000070081","Promoter (1-2kb)",1
"2583","ENSG00000070081","Promoter (2-3kb)",1
"2584","ENSG00000070087","Intron",2
"2585","ENSG00000070087","Promoter (<=1kb)",1
"2586","ENSG00000070159","5' UTR",1
"2587","ENSG00000070159","Distal Intergenic",3
"2588","ENSG00000070159","Exon",4
"2589","ENSG00000070159","Intron",9
"2590","ENSG00000070159","Promoter (<=1kb)",4
"2591","ENSG00000070182","Distal Intergenic",1
"2592","ENSG00000070182","Intron",5
"2593","ENSG00000070182","Promoter (<=1kb)",2
"2594","ENSG00000070190","Distal Intergenic",2
"2595","ENSG00000070190","Intron",5
"2596","ENSG00000070190","Promoter (<=1kb)",1
"2597","ENSG00000070193","Distal Intergenic",5
"2598","ENSG00000070193","Intron",2
"2599","ENSG00000070193","Promoter (<=1kb)",1
"2600","ENSG00000070214","Distal Intergenic",9
"2601","ENSG00000070214","Exon",1
"2602","ENSG00000070214","Intron",9
"2603","ENSG00000070214","Promoter (<=1kb)",2
"2604","ENSG00000070214","Promoter (2-3kb)",1
"2605","ENSG00000070269","Distal Intergenic",8
"2606","ENSG00000070269","Intron",1
"2607","ENSG00000070269","Promoter (<=1kb)",1
"2608","ENSG00000070366","5' UTR",1
"2609","ENSG00000070366","Intron",11
"2610","ENSG00000070366","Promoter (<=1kb)",4
"2611","ENSG00000070366","Promoter (1-2kb)",1
"2612","ENSG00000070366","Promoter (2-3kb)",1
"2613","ENSG00000070367","3' UTR",1
"2614","ENSG00000070367","Distal Intergenic",6
"2615","ENSG00000070367","Intron",1
"2616","ENSG00000070371","Promoter (<=1kb)",1
"2617","ENSG00000070388","Promoter (<=1kb)",1
"2618","ENSG00000070388","Promoter (2-3kb)",1
"2619","ENSG00000070404","Promoter (<=1kb)",1
"2620","ENSG00000070413","Intron",3
"2621","ENSG00000070413","Promoter (<=1kb)",1
"2622","ENSG00000070423","Promoter (<=1kb)",1
"2623","ENSG00000070423","Promoter (1-2kb)",2
"2624","ENSG00000070423","Promoter (2-3kb)",1
"2625","ENSG00000070444","Exon",1
"2626","ENSG00000070444","Intron",2
"2627","ENSG00000070444","Promoter (<=1kb)",1
"2628","ENSG00000070476","Promoter (<=1kb)",1
"2629","ENSG00000070501","5' UTR",1
"2630","ENSG00000070501","Promoter (<=1kb)",1
"2631","ENSG00000070540","Distal Intergenic",1
"2632","ENSG00000070540","Promoter (<=1kb)",1
"2633","ENSG00000070540","Promoter (2-3kb)",1
"2634","ENSG00000070601","Promoter (<=1kb)",1
"2635","ENSG00000070610","Promoter (<=1kb)",1
"2636","ENSG00000070610","Promoter (2-3kb)",1
"2637","ENSG00000070614","3' UTR",1
"2638","ENSG00000070614","Distal Intergenic",5
"2639","ENSG00000070614","Intron",1
"2640","ENSG00000070669","Distal Intergenic",2
"2641","ENSG00000070669","Promoter (<=1kb)",1
"2642","ENSG00000070718","Distal Intergenic",2
"2643","ENSG00000070718","Downstream (2-3kb)",1
"2644","ENSG00000070718","Promoter (<=1kb)",2
"2645","ENSG00000070731","Promoter (<=1kb)",1
"2646","ENSG00000070748","Distal Intergenic",1
"2647","ENSG00000070748","Promoter (1-2kb)",1
"2648","ENSG00000070756","Distal Intergenic",2
"2649","ENSG00000070756","Promoter (<=1kb)",1
"2650","ENSG00000070756","Promoter (1-2kb)",1
"2651","ENSG00000070759","Intron",2
"2652","ENSG00000070759","Promoter (<=1kb)",1
"2653","ENSG00000070759","Promoter (1-2kb)",1
"2654","ENSG00000070761","Distal Intergenic",2
"2655","ENSG00000070761","Intron",1
"2656","ENSG00000070761","Promoter (<=1kb)",1
"2657","ENSG00000070761","Promoter (1-2kb)",1
"2658","ENSG00000070761","Promoter (2-3kb)",1
"2659","ENSG00000070770","Distal Intergenic",1
"2660","ENSG00000070770","Promoter (<=1kb)",1
"2661","ENSG00000070770","Promoter (2-3kb)",1
"2662","ENSG00000070778","5' UTR",1
"2663","ENSG00000070778","Intron",4
"2664","ENSG00000070778","Promoter (<=1kb)",1
"2665","ENSG00000070778","Promoter (2-3kb)",1
"2666","ENSG00000070785","Promoter (<=1kb)",1
"2667","ENSG00000070808","Promoter (1-2kb)",1
"2668","ENSG00000070808","Promoter (2-3kb)",1
"2669","ENSG00000070814","Distal Intergenic",1
"2670","ENSG00000070814","Exon",1
"2671","ENSG00000070814","Promoter (<=1kb)",1
"2672","ENSG00000070831","Distal Intergenic",1
"2673","ENSG00000070831","Promoter (<=1kb)",1
"2674","ENSG00000070882","3' UTR",1
"2675","ENSG00000070882","Distal Intergenic",1
"2676","ENSG00000070882","Exon",2
"2677","ENSG00000070882","Intron",16
"2678","ENSG00000070882","Promoter (<=1kb)",1
"2679","ENSG00000070915","Exon",1
"2680","ENSG00000070915","Intron",2
"2681","ENSG00000070915","Promoter (2-3kb)",1
"2682","ENSG00000070950","Distal Intergenic",1
"2683","ENSG00000070950","Intron",4
"2684","ENSG00000070950","Promoter (<=1kb)",1
"2685","ENSG00000070961","Distal Intergenic",7
"2686","ENSG00000070961","Promoter (<=1kb)",1
"2687","ENSG00000070961","Promoter (1-2kb)",1
"2688","ENSG00000070985","Promoter (1-2kb)",1
"2689","ENSG00000070985","Promoter (2-3kb)",1
"2690","ENSG00000071051","Distal Intergenic",4
"2691","ENSG00000071051","Intron",24
"2692","ENSG00000071051","Promoter (<=1kb)",1
"2693","ENSG00000071054","3' UTR",1
"2694","ENSG00000071054","Distal Intergenic",6
"2695","ENSG00000071054","Exon",1
"2696","ENSG00000071054","Intron",9
"2697","ENSG00000071054","Promoter (<=1kb)",1
"2698","ENSG00000071054","Promoter (1-2kb)",1
"2699","ENSG00000071054","Promoter (2-3kb)",1
"2700","ENSG00000071073","Distal Intergenic",7
"2701","ENSG00000071073","Intron",3
"2702","ENSG00000071073","Promoter (<=1kb)",1
"2703","ENSG00000071082","Intron",1
"2704","ENSG00000071082","Promoter (<=1kb)",1
"2705","ENSG00000071082","Promoter (1-2kb)",1
"2706","ENSG00000071127","Distal Intergenic",5
"2707","ENSG00000071127","Intron",3
"2708","ENSG00000071127","Promoter (<=1kb)",1
"2709","ENSG00000071127","Promoter (2-3kb)",1
"2710","ENSG00000071189","Distal Intergenic",13
"2711","ENSG00000071189","Intron",6
"2712","ENSG00000071189","Promoter (<=1kb)",1
"2713","ENSG00000071189","Promoter (2-3kb)",1
"2714","ENSG00000071203","Distal Intergenic",2
"2715","ENSG00000071203","Intron",1
"2716","ENSG00000071205","Distal Intergenic",4
"2717","ENSG00000071205","Exon",2
"2718","ENSG00000071205","Intron",26
"2719","ENSG00000071205","Promoter (<=1kb)",1
"2720","ENSG00000071205","Promoter (1-2kb)",1
"2721","ENSG00000071205","Promoter (2-3kb)",2
"2722","ENSG00000071242","3' UTR",1
"2723","ENSG00000071242","Distal Intergenic",1
"2724","ENSG00000071242","Exon",1
"2725","ENSG00000071242","Intron",12
"2726","ENSG00000071242","Promoter (<=1kb)",4
"2727","ENSG00000071243","5' UTR",1
"2728","ENSG00000071243","Distal Intergenic",1
"2729","ENSG00000071243","Promoter (<=1kb)",1
"2730","ENSG00000071246","Distal Intergenic",2
"2731","ENSG00000071246","Intron",3
"2732","ENSG00000071246","Promoter (<=1kb)",1
"2733","ENSG00000071282","Intron",2
"2734","ENSG00000071282","Promoter (<=1kb)",1
"2735","ENSG00000071537","Distal Intergenic",50
"2736","ENSG00000071537","Exon",1
"2737","ENSG00000071537","Intron",2
"2738","ENSG00000071537","Promoter (<=1kb)",1
"2739","ENSG00000071537","Promoter (1-2kb)",1
"2740","ENSG00000071539","Distal Intergenic",1
"2741","ENSG00000071553","Promoter (<=1kb)",1
"2742","ENSG00000071564","Distal Intergenic",4
"2743","ENSG00000071564","Promoter (<=1kb)",2
"2744","ENSG00000071575","Distal Intergenic",6
"2745","ENSG00000071575","Intron",16
"2746","ENSG00000071575","Promoter (<=1kb)",1
"2747","ENSG00000071626","Promoter (<=1kb)",1
"2748","ENSG00000071655","Promoter (<=1kb)",1
"2749","ENSG00000071677","Distal Intergenic",1
"2750","ENSG00000071677","Downstream (1-2kb)",1
"2751","ENSG00000071794","Intron",2
"2752","ENSG00000071794","Promoter (2-3kb)",1
"2753","ENSG00000071859","Promoter (<=1kb)",1
"2754","ENSG00000071889","Distal Intergenic",1
"2755","ENSG00000071889","Promoter (<=1kb)",2
"2756","ENSG00000071894","Promoter (<=1kb)",1
"2757","ENSG00000071894","Promoter (1-2kb)",1
"2758","ENSG00000071909","Distal Intergenic",5
"2759","ENSG00000071909","Exon",1
"2760","ENSG00000071909","Intron",15
"2761","ENSG00000071909","Promoter (<=1kb)",1
"2762","ENSG00000071909","Promoter (1-2kb)",1
"2763","ENSG00000071909","Promoter (2-3kb)",1
"2764","ENSG00000071967","Distal Intergenic",4
"2765","ENSG00000071967","Promoter (<=1kb)",1
"2766","ENSG00000071991","Distal Intergenic",13
"2767","ENSG00000071991","Downstream (<1kb)",1
"2768","ENSG00000071991","Intron",3
"2769","ENSG00000071991","Promoter (2-3kb)",1
"2770","ENSG00000071994","Promoter (<=1kb)",1
"2771","ENSG00000072041","Distal Intergenic",37
"2772","ENSG00000072041","Intron",2
"2773","ENSG00000072041","Promoter (<=1kb)",1
"2774","ENSG00000072042","Promoter (<=1kb)",1
"2775","ENSG00000072062","Promoter (<=1kb)",1
"2776","ENSG00000072071","Distal Intergenic",2
"2777","ENSG00000072080","Distal Intergenic",6
"2778","ENSG00000072110","Distal Intergenic",1
"2779","ENSG00000072110","Intron",2
"2780","ENSG00000072110","Promoter (<=1kb)",1
"2781","ENSG00000072121","Promoter (<=1kb)",1
"2782","ENSG00000072133","Distal Intergenic",1
"2783","ENSG00000072133","Intron",1
"2784","ENSG00000072133","Promoter (<=1kb)",1
"2785","ENSG00000072134","Promoter (<=1kb)",1
"2786","ENSG00000072134","Promoter (1-2kb)",1
"2787","ENSG00000072135","Distal Intergenic",6
"2788","ENSG00000072135","Promoter (<=1kb)",3
"2789","ENSG00000072163","Exon",1
"2790","ENSG00000072163","Promoter (1-2kb)",1
"2791","ENSG00000072182","Distal Intergenic",1
"2792","ENSG00000072182","Intron",1
"2793","ENSG00000072195","Promoter (<=1kb)",1
"2794","ENSG00000072195","Promoter (2-3kb)",1
"2795","ENSG00000072201","Intron",13
"2796","ENSG00000072201","Promoter (<=1kb)",1
"2797","ENSG00000072210","Promoter (<=1kb)",1
"2798","ENSG00000072210","Promoter (2-3kb)",1
"2799","ENSG00000072274","Distal Intergenic",2
"2800","ENSG00000072274","Intron",1
"2801","ENSG00000072274","Promoter (<=1kb)",1
"2802","ENSG00000072310","Intron",4
"2803","ENSG00000072310","Promoter (<=1kb)",5
"2804","ENSG00000072310","Promoter (2-3kb)",1
"2805","ENSG00000072315","Intron",9
"2806","ENSG00000072364","Promoter (<=1kb)",1
"2807","ENSG00000072401","Distal Intergenic",1
"2808","ENSG00000072401","Intron",1
"2809","ENSG00000072401","Promoter (<=1kb)",1
"2810","ENSG00000072415","Promoter (<=1kb)",1
"2811","ENSG00000072422","3' UTR",1
"2812","ENSG00000072422","Distal Intergenic",9
"2813","ENSG00000072422","Intron",8
"2814","ENSG00000072422","Promoter (<=1kb)",1
"2815","ENSG00000072501","Promoter (<=1kb)",1
"2816","ENSG00000072506","Distal Intergenic",3
"2817","ENSG00000072506","Promoter (<=1kb)",1
"2818","ENSG00000072506","Promoter (1-2kb)",1
"2819","ENSG00000072518","Intron",2
"2820","ENSG00000072518","Promoter (<=1kb)",2
"2821","ENSG00000072518","Promoter (1-2kb)",2
"2822","ENSG00000072571","Intron",1
"2823","ENSG00000072609","Exon",1
"2824","ENSG00000072609","Promoter (<=1kb)",1
"2825","ENSG00000072657","3' UTR",1
"2826","ENSG00000072657","Distal Intergenic",8
"2827","ENSG00000072657","Promoter (<=1kb)",1
"2828","ENSG00000072682","Distal Intergenic",3
"2829","ENSG00000072682","Downstream (1-2kb)",1
"2830","ENSG00000072682","Intron",1
"2831","ENSG00000072682","Promoter (<=1kb)",1
"2832","ENSG00000072736","Distal Intergenic",1
"2833","ENSG00000072736","Exon",2
"2834","ENSG00000072736","Intron",2
"2835","ENSG00000072736","Promoter (<=1kb)",2
"2836","ENSG00000072756","Distal Intergenic",1
"2837","ENSG00000072756","Intron",1
"2838","ENSG00000072756","Promoter (<=1kb)",1
"2839","ENSG00000072756","Promoter (1-2kb)",1
"2840","ENSG00000072778","Promoter (1-2kb)",1
"2841","ENSG00000072786","Intron",8
"2842","ENSG00000072786","Promoter (<=1kb)",1
"2843","ENSG00000072786","Promoter (2-3kb)",1
"2844","ENSG00000072803","Distal Intergenic",3
"2845","ENSG00000072803","Downstream (1-2kb)",1
"2846","ENSG00000072803","Exon",1
"2847","ENSG00000072803","Intron",11
"2848","ENSG00000072803","Promoter (<=1kb)",1
"2849","ENSG00000072803","Promoter (1-2kb)",1
"2850","ENSG00000072803","Promoter (2-3kb)",1
"2851","ENSG00000072818","Promoter (<=1kb)",1
"2852","ENSG00000072832","3' UTR",1
"2853","ENSG00000072832","Exon",1
"2854","ENSG00000072832","Intron",1
"2855","ENSG00000072840","Exon",1
"2856","ENSG00000072840","Intron",1
"2857","ENSG00000072840","Promoter (<=1kb)",1
